store_nbr,item_nbr,family,total_demand,average_daily_demand,demand_std,max_daily_demand,active_sales_days,sales_frequency,demand_share,cumulative_demand_share,abc_class,safety_stock,reorder_point,coefficient_of_variation,replenishment_risk
45,1695836,PRODUCE,47435.166,92.47,56.44,373.863,513,0.8666,0.0005,0.1755,A,246.37,893.64,0.6103601167946361,Medium Risk
49,1047679,BEVERAGES,47433.0,80.39,55.99,707.0,590,0.9966,0.0005,0.1761,A,244.41,807.18,0.696479661649459,Medium Risk
45,305080,GROCERY I,47325.0,80.21,36.08,415.0,590,0.9966,0.0005,0.1766,A,157.53,719.01,0.4498192245355941,Medium Risk
49,364606,GROCERY I,47158.0,79.93,25.64,319.0,590,0.9966,0.0005,0.1771,A,111.93,671.43,0.32078068309771046,Medium Risk
47,582864,MEATS,47146.121,79.91,24.97,197.832,590,0.9966,0.0005,0.1776,A,109.02,668.38,0.312476536103116,Medium Risk
44,671039,BEVERAGES,46968.0,81.26,40.02,255.0,578,0.9764,0.0005,0.1782,A,174.71,743.53,0.4924932316022643,Medium Risk
47,1473482,PRODUCE,46825.549,79.37,28.0,189.398,590,0.9966,0.0005,0.1787,A,122.25,677.8,0.3527781277560791,Medium Risk
49,1695836,PRODUCE,46768.903,98.25,58.76,322.268,476,0.8041,0.0005,0.1792,A,256.54,944.31,0.5980661577608142,Medium Risk
49,1473403,PRODUCE,46477.009,78.77,33.54,174.941,590,0.9966,0.0005,0.1797,A,146.41,697.83,0.4257966230798527,Medium Risk
47,1463798,BEVERAGES,46251.0,79.06,52.83,288.0,585,0.9882,0.0005,0.1803,A,230.62,784.05,0.668226663293701,Medium Risk
49,1501508,PRODUCE,46248.012,79.19,38.82,252.327,584,0.9865,0.0005,0.1808,A,169.47,723.81,0.49021341078418995,Medium Risk
49,314384,GROCERY I,46239.0,78.37,22.01,205.0,590,0.9966,0.0005,0.1813,A,96.1,644.7,0.28084726298328444,Medium Risk
47,464374,BEVERAGES,45989.0,79.02,90.93,1282.0,582,0.9831,0.0005,0.1818,A,396.96,950.1,1.1507213363705393,High Risk
45,1036689,GROCERY I,45986.0,77.94,44.47,697.0,590,0.9966,0.0005,0.1823,A,194.11,739.71,0.5705671028996664,Medium Risk
49,903285,POULTRY,45790.87,77.61,37.71,258.006,590,0.9966,0.0005,0.1828,A,164.62,707.9,0.48589099342868186,Medium Risk
47,699686,MEATS,45715.61,81.06,99.11,464.388,564,0.9527,0.0005,0.1834,A,432.64,1000.04,1.2226745620528003,High Risk
44,502331,BREAD/BAKERY,45698.0,77.45,29.65,216.0,590,0.9966,0.0005,0.1839,A,129.43,671.61,0.3828276307295029,Medium Risk
47,1693656,PRODUCE,45664.0,81.11,45.71,373.0,563,0.951,0.0005,0.1844,A,199.53,767.29,0.5635556651460979,Medium Risk
45,159156,POULTRY,45663.845,86.16,49.19,283.525,530,0.8953,0.0005,0.1849,A,214.72,817.83,0.5709145775301764,Medium Risk
44,1239902,POULTRY,45656.469,77.38,31.41,192.838,590,0.9966,0.0005,0.1854,A,137.14,678.82,0.4059188420780564,Medium Risk
49,1047690,BEVERAGES,45412.0,79.53,62.43,1009.0,571,0.9645,0.0005,0.1859,A,272.54,829.26,0.7849867974349302,Medium Risk
47,502331,BREAD/BAKERY,45394.0,76.94,29.1,198.0,590,0.9966,0.0005,0.1864,A,127.04,665.61,0.3782167923056928,Medium Risk
49,1693648,PRODUCE,45275.663,76.87,27.26,186.667,589,0.9949,0.0005,0.1869,A,119.0,657.08,0.3546246910368154,Medium Risk
25,257847,BEVERAGES,45253.0,93.89,84.29,578.0,482,0.8142,0.0005,0.1874,A,367.96,1025.16,0.8977526893172862,Medium Risk
47,414750,GROCERY I,45252.0,76.7,60.06,520.0,590,0.9966,0.0005,0.1879,A,262.19,799.07,0.7830508474576271,Medium Risk
45,1642399,PRODUCE,45238.261,77.33,65.35,718.537,585,0.9882,0.0005,0.1884,A,285.27,826.58,0.8450795292900556,Medium Risk
47,1695845,PRODUCE,45094.0,76.43,23.2,164.0,590,0.9966,0.0005,0.189,A,101.29,636.31,0.3035457281172314,Medium Risk
44,1047685,BEVERAGES,44879.0,76.72,43.19,364.0,585,0.9882,0.0005,0.1895,A,188.54,725.56,0.5629562043795621,Medium Risk
49,582864,MEATS,44827.092,75.98,57.2,305.564,590,0.9966,0.0005,0.19,A,249.72,781.57,0.7528296920242169,Medium Risk
44,1239901,POULTRY,44721.738,75.8,31.53,221.458,590,0.9966,0.0005,0.1905,A,137.64,668.24,0.41596306068601585,Medium Risk
44,305080,GROCERY I,44545.0,75.5,50.71,726.0,590,0.9966,0.0005,0.191,A,221.37,749.87,0.6716556291390728,Medium Risk
44,1473406,PRODUCE,44266.0,75.03,29.37,169.0,590,0.9966,0.0005,0.1915,A,128.2,653.39,0.3914434226309476,Medium Risk
44,1463812,BEVERAGES,44214.0,75.32,38.7,291.0,587,0.9916,0.0005,0.192,A,168.95,696.2,0.5138077535847053,Medium Risk
45,1693648,PRODUCE,44146.363,74.95,26.53,178.405,589,0.9949,0.0005,0.1924,A,115.82,640.48,0.3539693128752502,Medium Risk
45,1464005,BEVERAGES,44117.0,74.77,38.72,245.0,590,0.9966,0.0005,0.1929,A,169.05,692.47,0.5178547545807142,Medium Risk
47,1502392,PRODUCE,44099.307,74.87,28.47,184.061,589,0.9949,0.0005,0.1934,A,124.28,648.38,0.3802591158007212,Medium Risk
45,1047685,BEVERAGES,44060.0,75.19,44.27,408.0,586,0.9899,0.0005,0.1939,A,193.28,719.59,0.5887751030722171,Medium Risk
49,1503855,PRODUCE,43954.256,74.63,32.04,230.401,589,0.9949,0.0005,0.1944,A,139.88,662.25,0.4293179686453169,Medium Risk
47,1143685,BEVERAGES,43936.0,83.05,60.12,373.0,529,0.8936,0.0005,0.1949,A,262.46,843.84,0.7239012642986152,Medium Risk
45,1473403,PRODUCE,43809.441,74.38,30.07,173.226,589,0.9949,0.0005,0.1954,A,131.28,651.93,0.4042753428340952,Medium Risk
45,1696007,PRODUCE,43792.711,75.5,33.43,178.731,580,0.9797,0.0005,0.1959,A,145.93,674.46,0.4427814569536424,Medium Risk
45,1166474,BEVERAGES,43735.0,74.89,53.06,543.0,584,0.9865,0.0005,0.1964,A,231.64,755.86,0.7085058085191615,Medium Risk
47,1333307,BREAD/BAKERY,43631.0,74.33,25.4,181.0,587,0.9916,0.0005,0.1969,A,110.9,631.2,0.3417193596125387,Medium Risk
44,265559,GROCERY I,43447.0,74.65,104.36,2111.0,582,0.9831,0.0005,0.1974,A,455.57,978.13,1.3979906229068988,High Risk
49,1968452,DAIRY,43374.0,79.15,31.62,185.0,548,0.9257,0.0005,0.1978,A,138.02,692.07,0.39949463044851546,Medium Risk
45,1109116,BEVERAGES,43243.0,75.47,41.88,395.0,573,0.9679,0.0005,0.1983,A,182.81,711.08,0.5549224857559295,Medium Risk
49,770463,BEVERAGES,43241.0,74.3,50.65,495.0,582,0.9831,0.0005,0.1988,A,221.09,741.17,0.6816958277254375,Medium Risk
49,1695845,PRODUCE,43204.0,73.23,20.03,183.0,590,0.9966,0.0005,0.1993,A,87.44,600.03,0.27352178069097366,Medium Risk
47,1309246,BREAD/BAKERY,43190.0,73.58,40.2,245.0,587,0.9916,0.0005,0.1998,A,175.5,690.55,0.546344115248709,Medium Risk
45,1239902,POULTRY,43021.384,72.92,27.68,163.398,590,0.9966,0.0005,0.2003,A,120.86,631.28,0.37959407569939657,Medium Risk
45,1473478,PRODUCE,42898.378,74.61,39.56,245.794,575,0.9713,0.0005,0.2008,A,172.71,694.95,0.5302238305857124,Medium Risk
49,1501570,PRODUCE,42760.0,73.47,31.28,193.0,582,0.9831,0.0005,0.2012,A,136.54,650.83,0.4257520076221587,Medium Risk
44,582863,MEATS,42721.934,72.53,26.84,196.738,589,0.9949,0.0005,0.2017,A,117.18,624.91,0.37005377085343993,Medium Risk
45,1473428,PRODUCE,42671.245,73.7,34.55,206.082,579,0.978,0.0005,0.2022,A,150.85,666.74,0.46879240162822244,Medium Risk
49,730258,BEVERAGES,42502.0,75.09,35.43,319.0,566,0.9561,0.0005,0.2027,A,154.69,680.33,0.47183379944067116,Medium Risk
47,1696007,PRODUCE,42497.055,73.02,35.24,210.038,582,0.9831,0.0005,0.2031,A,153.83,664.97,0.4826075047932074,Medium Risk
47,1074327,BEVERAGES,42178.0,96.08,67.4,612.0,439,0.7416,0.0005,0.2036,A,294.24,966.78,0.7014987510407994,Medium Risk
45,1239901,POULTRY,42082.489,71.33,28.48,165.424,590,0.9966,0.0005,0.2041,A,124.33,623.62,0.3992709939716809,Medium Risk
45,1162382,GROCERY I,41930.0,71.07,48.1,604.0,590,0.9966,0.0005,0.2046,A,209.97,707.45,0.676797523568313,Medium Risk
44,582864,MEATS,41624.295,70.55,27.55,195.901,590,0.9966,0.0005,0.205,A,120.25,614.1,0.39050318922749827,Medium Risk
44,1642400,PRODUCE,41587.364,70.73,39.09,370.794,588,0.9932,0.0005,0.2055,A,170.65,665.74,0.552665064329139,Medium Risk
44,1036689,GROCERY I,41547.0,70.42,49.54,741.0,590,0.9966,0.0005,0.206,A,216.28,709.21,0.7034933257597273,Medium Risk
47,987308,GROCERY I,41419.0,75.17,33.74,295.0,551,0.9307,0.0005,0.2064,A,147.28,673.47,0.44884927497671945,Medium Risk
45,1463994,BEVERAGES,41273.0,71.28,33.86,194.0,579,0.978,0.0005,0.2069,A,147.81,646.8,0.47502805836139167,Medium Risk
49,1036689,GROCERY I,41268.0,69.95,29.75,467.0,590,0.9966,0.0005,0.2073,A,129.87,619.49,0.4253037884203002,Medium Risk
45,564533,GROCERY I,41163.0,69.77,27.8,163.0,590,0.9966,0.0005,0.2078,A,121.35,609.72,0.3984520567579189,Medium Risk
45,464374,BEVERAGES,41003.0,69.85,69.19,570.0,587,0.9916,0.0005,0.2083,A,302.05,791.01,0.9905511811023623,Medium Risk
49,1463823,BEVERAGES,40987.0,100.21,37.73,243.0,409,0.6909,0.0005,0.2087,A,164.7,866.19,0.3765093304061471,Medium Risk
47,1463860,BEVERAGES,40831.0,70.89,34.07,227.0,576,0.973,0.0005,0.2092,A,148.74,644.95,0.4806037522922838,Medium Risk
45,1463798,BEVERAGES,40676.0,69.29,51.33,364.0,587,0.9916,0.0005,0.2096,A,224.09,709.15,0.7407995381728965,Medium Risk
49,1695950,PRODUCE,40662.698,69.27,24.11,162.642,587,0.9916,0.0005,0.2101,A,105.25,590.16,0.34805832250613544,Medium Risk
44,1473477,PRODUCE,40649.686,68.9,22.25,145.65,590,0.9966,0.0005,0.2105,A,97.15,579.44,0.3229317851959361,Medium Risk
44,1954663,PRODUCE,40416.604,70.54,38.39,185.644,573,0.9679,0.0005,0.211,A,167.59,661.33,0.5442302239863906,Medium Risk
49,1463866,BEVERAGES,40398.0,72.27,23.47,144.0,559,0.9443,0.0005,0.2115,A,102.45,608.33,0.32475439324754396,Medium Risk
49,518091,BEVERAGES,40397.0,100.24,50.29,382.0,403,0.6807,0.0005,0.2119,A,219.55,921.23,0.5016959297685555,Medium Risk
47,1642400,PRODUCE,40339.002,70.03,38.71,227.291,576,0.973,0.0005,0.2124,A,168.97,659.2,0.5527631015279166,Medium Risk
49,1751176,PRODUCE,40332.723,69.78,31.18,173.824,578,0.9764,0.0005,0.2128,A,136.1,624.56,0.4468329034107194,Medium Risk
45,1463855,BEVERAGES,40229.0,68.53,59.43,448.0,587,0.9916,0.0005,0.2133,A,259.44,739.17,0.8672114402451481,Medium Risk
47,1463862,BEVERAGES,39984.0,67.77,28.05,199.0,590,0.9966,0.0004,0.2137,A,122.45,596.84,0.4138999557326251,Medium Risk
44,1463994,BEVERAGES,39885.0,68.53,31.62,221.0,582,0.9831,0.0004,0.2142,A,138.05,617.76,0.4614037647745513,Medium Risk
47,305229,GROCERY I,39573.0,67.07,25.89,246.0,590,0.9966,0.0004,0.2146,A,113.04,582.55,0.38601461159982114,Medium Risk
47,1464086,BEVERAGES,39572.0,67.07,30.84,209.0,590,0.9966,0.0004,0.215,A,134.62,604.12,0.4598181004920233,Medium Risk
44,1913462,PRODUCE,39544.0,69.74,34.18,216.0,567,0.9578,0.0004,0.2155,A,149.21,637.4,0.4901061084026384,Medium Risk
44,584028,MEATS,39473.168,66.9,25.45,245.759,590,0.9966,0.0004,0.2159,A,111.11,579.44,0.38041853512705526,Medium Risk
45,1333307,BREAD/BAKERY,39453.0,68.85,21.75,186.0,573,0.9679,0.0004,0.2164,A,94.95,576.92,0.3159041394335512,Medium Risk
45,1463825,BEVERAGES,39438.0,74.27,33.32,181.0,531,0.897,0.0004,0.2168,A,145.46,665.36,0.44863336475023563,Medium Risk
47,1473478,PRODUCE,39352.273,67.5,33.84,214.908,583,0.9848,0.0004,0.2173,A,147.73,620.22,0.5013333333333334,Medium Risk
45,1489882,PRODUCE,39051.0,67.45,33.97,195.0,579,0.978,0.0004,0.2177,A,148.3,620.42,0.5036323202372127,Medium Risk
45,903286,POULTRY,38797.92,76.52,50.58,276.083,507,0.8564,0.0004,0.2181,A,220.8,756.47,0.6610036591740721,Medium Risk
25,819932,BEVERAGES,38725.0,88.01,79.23,500.0,440,0.7432,0.0004,0.2186,A,345.87,961.95,0.9002386092489489,Medium Risk
45,1958216,BEVERAGES,38600.0,65.53,46.93,584.0,589,0.9949,0.0004,0.219,A,204.88,663.62,0.7161605371585533,Medium Risk
25,1473474,PRODUCE,38460.978,73.12,42.14,307.596,526,0.8885,0.0004,0.2194,A,183.95,695.78,0.5763129102844639,Medium Risk
45,1473479,PRODUCE,38428.054,65.58,39.26,230.407,586,0.9899,0.0004,0.2199,A,171.38,630.41,0.5986581274778896,Medium Risk
49,502331,BREAD/BAKERY,38190.0,64.73,18.63,212.0,590,0.9966,0.0004,0.2203,A,81.31,534.41,0.2878109068438127,Medium Risk
47,414353,GROCERY I,38094.0,64.57,27.01,185.0,590,0.9966,0.0004,0.2207,A,117.93,569.89,0.418305714728202,Medium Risk
45,2010902,GROCERY I,38063.0,64.62,56.49,1110.0,589,0.9949,0.0004,0.2211,A,246.62,698.98,0.8741875580315691,Medium Risk
45,903284,POULTRY,38056.696,66.19,42.16,223.74,575,0.9713,0.0004,0.2216,A,184.06,647.36,0.6369542226922495,Medium Risk
49,699703,MEATS,37905.876,64.25,17.51,124.152,590,0.9966,0.0004,0.222,A,76.45,526.19,0.27252918287937744,Medium Risk
45,1157329,GROCERY I,37738.0,63.96,197.73,2762.0,590,0.9966,0.0004,0.2224,A,863.18,1310.92,3.091463414634146,High Risk
47,1162382,GROCERY I,37304.0,63.23,61.64,722.0,590,0.9966,0.0004,0.2228,A,269.1,711.69,0.9748537086825875,Medium Risk
45,852110,CLEANING,37236.0,63.11,18.5,131.0,590,0.9966,0.0004,0.2232,A,80.75,522.53,0.2931389637141499,Medium Risk
44,730258,BEVERAGES,37191.0,65.59,31.37,230.0,567,0.9578,0.0004,0.2237,A,136.96,596.1,0.4782741271535295,Medium Risk
49,1109116,BEVERAGES,37114.0,64.32,102.08,2354.0,577,0.9747,0.0004,0.2241,A,445.65,895.91,1.5870646766169156,High Risk
49,1463812,BEVERAGES,37101.0,62.88,31.87,195.0,590,0.9966,0.0004,0.2245,A,139.12,579.3,0.5068384223918575,Medium Risk
44,1695950,PRODUCE,37006.066,63.26,25.35,198.946,585,0.9882,0.0004,0.2249,A,110.68,553.48,0.40072715776161877,Medium Risk
44,1463823,BEVERAGES,36976.0,88.46,43.45,234.0,418,0.7061,0.0004,0.2253,A,189.68,808.9,0.4911824553470496,Medium Risk
45,414353,GROCERY I,36881.0,62.72,25.22,167.0,588,0.9932,0.0004,0.2257,A,110.08,549.14,0.4021045918367347,Medium Risk
44,903286,POULTRY,36844.584,69.39,44.85,293.621,531,0.897,0.0004,0.2262,A,195.81,681.52,0.6463467358408993,Medium Risk
25,418235,BEVERAGES,36829.0,73.81,79.73,771.0,499,0.8429,0.0004,0.2266,A,348.04,864.68,1.0802059341552634,High Risk
47,1036689,GROCERY I,36796.0,62.37,41.28,732.0,590,0.9966,0.0004,0.227,A,180.21,616.77,0.6618566618566619,Medium Risk
45,105575,GROCERY I,36744.0,64.13,24.97,174.0,573,0.9679,0.0004,0.2274,A,109.0,557.88,0.3893653516295026,Medium Risk
47,1464005,BEVERAGES,36727.0,62.46,33.99,253.0,588,0.9932,0.0004,0.2278,A,148.39,585.62,0.5441882804995197,Medium Risk
45,567623,GROCERY I,36726.0,62.25,51.05,564.0,590,0.9966,0.0004,0.2282,A,222.86,658.59,0.8200803212851405,Medium Risk
45,819932,BEVERAGES,36720.0,71.86,46.86,424.0,511,0.8632,0.0004,0.2286,A,204.56,707.57,0.6521013080990815,Medium Risk
49,903286,POULTRY,36504.575,67.73,31.96,194.617,539,0.9105,0.0004,0.229,A,139.53,613.62,0.47187361582755055,Medium Risk
45,1463885,BEVERAGES,36504.0,62.19,36.71,192.0,587,0.9916,0.0004,0.2294,A,160.27,595.58,0.5902878276250202,Medium Risk
45,170791,GROCERY I,36465.0,64.2,117.17,1107.0,568,0.9595,0.0004,0.2299,A,511.49,960.88,1.8250778816199376,High Risk
49,1309246,BREAD/BAKERY,36457.0,61.79,18.28,122.0,590,0.9966,0.0004,0.2303,A,79.78,512.32,0.29584075093057133,Medium Risk
45,1686664,PRODUCE,36387.0,61.88,29.51,179.0,588,0.9932,0.0004,0.2307,A,128.81,561.99,0.47689075630252103,Medium Risk
44,1162382,GROCERY I,36296.0,61.52,37.13,569.0,590,0.9966,0.0004,0.2311,A,162.11,592.74,0.6035435630689207,Medium Risk
44,964752,GROCERY I,36269.0,61.47,30.44,308.0,590,0.9966,0.0004,0.2315,A,132.87,563.18,0.49520091101350255,Medium Risk
45,913363,CLEANING,36265.0,65.82,27.56,192.0,551,0.9307,0.0004,0.2319,A,120.33,581.05,0.4187177149802492,Medium Risk
47,159156,POULTRY,36215.876,67.82,51.04,387.905,534,0.902,0.0004,0.2323,A,222.82,697.56,0.7525803597758773,Medium Risk
45,582863,MEATS,36196.947,61.35,22.46,144.03,590,0.9966,0.0004,0.2327,A,98.04,527.5,0.3660961695191524,Medium Risk
49,1430041,BEVERAGES,36077.0,62.63,31.14,355.0,576,0.973,0.0004,0.2331,A,135.94,574.38,0.49720581191122465,Medium Risk
47,1047690,BEVERAGES,36041.0,63.12,40.43,533.0,571,0.9645,0.0004,0.2335,A,176.48,618.31,0.6405259822560203,Medium Risk
45,502331,BREAD/BAKERY,36016.0,61.04,23.53,161.0,590,0.9966,0.0004,0.2339,A,102.73,530.04,0.3854849279161206,Medium Risk
45,1473393,PRODUCE,35854.287,60.77,20.24,135.283,590,0.9966,0.0004,0.2343,A,88.35,513.74,0.3330590752015797,Medium Risk
49,315180,BEVERAGES,35724.0,97.08,53.14,290.0,368,0.6216,0.0004,0.2347,A,231.97,911.5,0.5473836011536877,Medium Risk
47,564287,BREAD/BAKERY,35673.0,60.46,31.97,255.0,590,0.9966,0.0004,0.2351,A,139.58,562.82,0.5287793582533906,Medium Risk
45,623316,MEATS,35615.749,60.37,22.26,139.168,590,0.9966,0.0004,0.2355,A,97.16,519.72,0.368726188504224,Medium Risk
47,1473428,PRODUCE,35556.354,60.57,26.23,166.483,587,0.9916,0.0004,0.2359,A,114.51,538.52,0.4330526663364702,Medium Risk
45,311994,BREAD/BAKERY,35456.733,60.2,22.81,120.903,589,0.9949,0.0004,0.2363,A,99.57,520.96,0.3789036544850498,Medium Risk
47,1157329,GROCERY I,35325.0,60.08,137.65,1795.0,588,0.9932,0.0004,0.2367,A,600.93,1021.46,2.2911118508655126,High Risk
45,2026983,GROCERY I,35304.0,59.84,27.65,303.0,590,0.9966,0.0004,0.2371,A,120.72,539.58,0.46206550802139035,Medium Risk
49,1473394,PRODUCE,35256.294,59.76,17.3,114.52,590,0.9966,0.0004,0.2375,A,75.54,493.84,0.28949129852744315,Medium Risk
47,1693648,PRODUCE,35168.711,59.61,22.3,208.545,590,0.9966,0.0004,0.2379,A,97.33,514.59,0.3740983056534139,Medium Risk
44,699703,MEATS,35129.551,59.54,22.39,155.074,590,0.9966,0.0004,0.2383,A,97.76,514.55,0.3760497144776621,Medium Risk
45,1642400,PRODUCE,35127.959,60.25,34.98,230.546,583,0.9848,0.0004,0.2387,A,152.71,574.49,0.5805809128630705,Medium Risk
45,1696052,PRODUCE,35065.0,61.3,27.13,143.0,572,0.9662,0.0004,0.2391,A,118.43,547.55,0.4425774877650897,Medium Risk
44,1686664,PRODUCE,35035.0,59.38,22.99,235.0,590,0.9966,0.0004,0.2395,A,100.37,516.04,0.38716739642977427,Medium Risk
47,807493,BEVERAGES,35023.0,61.77,48.94,434.0,567,0.9578,0.0004,0.2399,A,213.63,646.01,0.7922939938481462,Medium Risk
45,1584576,PRODUCE,34776.0,58.94,22.02,163.0,590,0.9966,0.0004,0.2402,A,96.12,508.72,0.37360027146250424,Medium Risk
47,261053,GROCERY I,34646.0,58.82,64.8,912.0,589,0.9949,0.0004,0.2406,A,282.9,694.65,1.101666099965998,High Risk
44,1502391,PRODUCE,34602.585,60.92,30.97,202.383,568,0.9595,0.0004,0.241,A,135.18,561.62,0.5083716349310571,Medium Risk
47,1239897,POULTRY,34563.437,58.88,26.96,190.484,587,0.9916,0.0004,0.2414,A,117.69,529.86,0.4578804347826087,Medium Risk
44,582865,MEATS,34260.875,58.07,22.79,144.182,590,0.9966,0.0004,0.2418,A,99.5,505.99,0.39245737902531425,Medium Risk
44,1695935,PRODUCE,34153.975,63.84,33.17,285.622,535,0.9037,0.0004,0.2422,A,144.78,591.66,0.5195802005012531,Medium Risk
44,1463866,BEVERAGES,34137.0,61.29,28.35,159.0,557,0.9409,0.0004,0.2426,A,123.77,552.78,0.4625550660792952,Medium Risk
44,368628,BEVERAGES,34087.0,75.75,37.41,236.0,450,0.7601,0.0004,0.2429,A,163.33,693.57,0.4938613861386138,Medium Risk
49,1695961,PRODUCE,34049.038,58.01,29.44,155.495,587,0.9916,0.0004,0.2433,A,128.52,534.56,0.5074987071194622,Medium Risk
45,1463823,BEVERAGES,33891.0,83.27,37.49,257.0,407,0.6875,0.0004,0.2437,A,163.65,746.54,0.4502221688483248,Medium Risk
47,964752,GROCERY I,33866.0,57.4,27.44,230.0,590,0.9966,0.0004,0.2441,A,119.79,521.59,0.4780487804878049,Medium Risk
47,1696041,PRODUCE,33742.0,57.19,24.15,175.0,590,0.9966,0.0004,0.2445,A,105.42,505.75,0.4222766217870257,Medium Risk
44,1463860,BEVERAGES,33663.0,57.45,27.98,180.0,586,0.9899,0.0004,0.2448,A,122.13,524.25,0.4870322019147084,Medium Risk
49,1239902,POULTRY,33616.743,57.07,18.84,138.08,589,0.9949,0.0004,0.2452,A,82.23,481.75,0.3301209041527948,Medium Risk
47,1693657,PRODUCE,33561.0,60.36,34.47,200.0,556,0.9392,0.0004,0.2456,A,150.47,573.0,0.5710735586481113,Medium Risk
44,1473475,PRODUCE,33540.462,56.94,28.29,187.076,589,0.9949,0.0004,0.246,A,123.48,522.09,0.49683877766069545,Medium Risk
45,1463881,BEVERAGES,33537.0,56.94,33.31,207.0,589,0.9949,0.0004,0.2463,A,145.42,543.99,0.585001756234633,Medium Risk
47,320682,GROCERY I,33500.0,57.17,21.17,140.0,586,0.9899,0.0004,0.2467,A,92.42,492.59,0.37029910792373627,Medium Risk
49,1047675,BEVERAGES,33487.0,58.44,23.14,189.0,573,0.9679,0.0004,0.2471,A,101.01,510.1,0.3959616700889802,Medium Risk
45,699703,MEATS,33430.197,56.66,20.13,119.96,590,0.9966,0.0004,0.2475,A,87.87,484.5,0.3552770914225203,Medium Risk
49,1105211,GROCERY I,33397.0,58.8,20.72,150.0,568,0.9595,0.0004,0.2478,A,90.45,502.03,0.3523809523809524,Medium Risk
44,261053,GROCERY I,33335.0,56.5,51.25,528.0,590,0.9966,0.0004,0.2482,A,223.73,619.23,0.9070796460176991,Medium Risk
47,457928,POULTRY,33279.174,60.95,40.96,234.862,546,0.9223,0.0004,0.2486,A,178.79,605.45,0.6720262510254307,Medium Risk
47,507969,POULTRY,33213.451,58.99,43.22,258.11,563,0.951,0.0004,0.249,A,188.69,601.65,0.7326665536531615,Medium Risk
49,1473406,PRODUCE,33197.0,56.27,19.1,128.0,590,0.9966,0.0004,0.2493,A,83.38,477.24,0.3394348676026302,Medium Risk
49,1954663,PRODUCE,33173.44,57.49,27.72,135.036,577,0.9747,0.0004,0.2497,A,121.02,523.47,0.4821708123151852,Medium Risk
44,1964739,BEVERAGES,33016.0,79.37,82.82,671.0,416,0.7027,0.0004,0.2501,A,361.53,917.09,1.0434673050270882,High Risk
45,1585782,PRODUCE,32955.0,55.95,21.57,137.0,589,0.9949,0.0004,0.2504,A,94.17,485.82,0.38552278820375335,Medium Risk
44,1464005,BEVERAGES,32926.0,55.81,33.67,241.0,590,0.9966,0.0004,0.2508,A,146.97,537.62,0.6032969001970973,Medium Risk
45,1463787,BEVERAGES,32892.0,55.75,43.63,449.0,590,0.9966,0.0004,0.2512,A,190.47,580.72,0.7826008968609866,Medium Risk
49,1696052,PRODUCE,32822.0,56.88,24.44,132.0,577,0.9747,0.0004,0.2516,A,106.68,504.86,0.42967651195499296,Medium Risk
44,559870,GROCERY I,32749.0,55.6,76.67,1275.0,589,0.9949,0.0004,0.2519,A,334.68,723.89,1.3789568345323742,High Risk
49,1473511,PRODUCE,32553.864,56.62,25.05,147.881,575,0.9713,0.0004,0.2523,A,109.37,505.68,0.4424231720240198,Medium Risk
47,582865,MEATS,32531.824,55.14,21.25,157.757,590,0.9966,0.0004,0.2526,A,92.76,478.73,0.38538266231410956,Medium Risk
49,1473488,PRODUCE,32500.388,55.09,25.55,266.698,590,0.9966,0.0004,0.253,A,111.54,497.14,0.46378653113087676,Medium Risk
44,1166474,BEVERAGES,32497.0,56.22,102.62,1550.0,578,0.9764,0.0004,0.2534,A,447.97,841.54,1.825329064389897,High Risk
49,1309297,BEVERAGES,32437.0,65.4,54.43,468.0,496,0.8378,0.0004,0.2537,A,237.59,695.37,0.832262996941896,Medium Risk
45,1354711,GROCERY I,32294.0,56.07,37.02,520.0,576,0.973,0.0004,0.2541,A,161.6,554.06,0.6602461209202782,Medium Risk
45,1693657,PRODUCE,32270.0,56.02,29.64,154.0,576,0.973,0.0004,0.2545,A,129.41,521.58,0.5290967511602999,Medium Risk
49,1239901,POULTRY,32264.989,54.69,18.84,133.44,590,0.9966,0.0004,0.2548,A,82.25,465.05,0.3444871091607241,Medium Risk
44,1695931,PRODUCE,32220.503,55.55,26.94,245.46,580,0.9797,0.0004,0.2552,A,117.6,506.47,0.484968496849685,Medium Risk
45,582865,MEATS,32187.748,54.56,21.17,149.373,590,0.9966,0.0004,0.2555,A,92.43,474.32,0.3880131964809384,Medium Risk
44,1146795,GROCERY I,32179.0,54.54,33.92,673.0,590,0.9966,0.0004,0.2559,A,148.06,529.84,0.621928859552622,Medium Risk
